id,user_id,sum_amount_usd,count_amount_usd,transactions_2018,transactions_2019_May,last_transaction_month,months,transaction_april,transaction_may
15549,user_15549,9690,31,28,3,Jan-19,4,0,0
15550,user_15550,2140,55,30,25,Jan-19,4,0,0
15551,user_15551,4121,172,37,135,May-19,0,1,1
15552,user_15552,458,12,3,9,Mar-19,2,0,0
15553,user_15553,34,11,5,6,Apr-19,1,1,0
15555,user_15555,109,7,7,0,Nov-18,6,0,0
15556,user_15556,2221,51,20,31,May-19,0,1,1
15557,user_15557,2763,165,10,155,May-19,0,1,1
15558,user_15558,505,18,16,2,Jan-19,4,0,0
15559,user_15559,79,9,9,0,Dec-18,5,0,0
15560,user_15560,169,7,3,4,Apr-19,1,1,0
15561,user_15561,24,4,4,0,Nov-18,6,0,0
15562,user_15562,12885,33,15,18,May-19,0,1,1
15563,user_15563,220,14,0,14,May-19,0,1,1
15564,user_15564,914,10,1,9,Mar-19,2,0,0
15565,user_15565,14429,300,69,231,May-19,0,1,1
15566,user_15566,196,7,3,4,Apr-19,1,1,0
15567,user_15567,2564,96,7,89,Apr-19,1,1,0
15568,user_15568,14564,93,5,88,May-19,0,1,1
15570,user_15570,1786,42,5,37,May-19,0,1,1
15571,user_15571,2393,53,7,46,May-19,0,0,1
15572,user_15572,926,39,2,37,Mar-19,2,0,0
15573,user_15573,3413,338,112,226,May-19,0,1,1
15574,user_15574,21629,414,71,343,May-19,0,1,1
15575,user_15575,3615,15,12,3,Jan-19,4,0,0
15576,user_15576,6255,73,54,19,May-19,0,1,1
15577,user_15577,43,6,6,0,Dec-18,5,0,0
15579,user_15579,24599,820,8,812,May-19,0,1,1
15580,user_15580,1449,91,13,78,May-19,0,1,1
15581,user_15581,725,32,2,30,May-19,0,1,1
15582,user_15582,5,1,1,0,Nov-18,6,0,0
15583,user_15583,17723,212,44,168,May-19,0,1,1
15584,user_15584,1852,15,14,1,Jan-19,4,0,0
15585,user_15585,2,2,2,0,Nov-18,6,0,0
15586,user_15586,708,36,2,34,Apr-19,1,1,0
15587,user_15587,2585,252,14,238,May-19,0,1,1
15588,user_15588,184,6,5,1,Apr-19,1,1,0
15589,user_15589,8646,126,72,54,May-19,0,1,1
15590,user_15590,33,5,4,1,Mar-19,2,0,0
15591,user_15591,591,18,5,13,May-19,0,0,1
15592,user_15592,9157,446,107,339,Apr-19,1,1,0
15593,user_15593,1883,25,15,10,Apr-19,1,1,0
15594,user_15594,9,6,3,3,Apr-19,1,1,0
15595,user_15595,93489,124,3,121,May-19,0,1,1
15596,user_15596,13765,317,29,288,May-19,0,1,1
15597,user_15597,5117,84,37,47,May-19,0,1,1
15598,user_15598,1339,20,3,17,May-19,0,0,1
15599,user_15599,18,2,2,0,Nov-18,6,0,0
15600,user_15600,30021,150,62,88,May-19,0,1,1
15602,user_15602,780,40,8,32,Mar-19,2,0,0
15603,user_15603,3232,47,12,35,May-19,0,1,1
15604,user_15604,842,30,15,15,Mar-19,2,0,0
15605,user_15605,134,25,8,17,May-19,0,1,1
15606,user_15606,4113,56,56,0,Dec-18,5,0,0
15607,user_15607,111,7,2,5,Apr-19,1,1,0
15608,user_15608,35,5,5,0,Dec-18,5,0,0
15609,user_15609,168,11,6,5,Apr-19,1,1,0
15611,user_15611,52,7,3,4,Mar-19,2,0,0
15612,user_15612,2311,71,3,68,May-19,0,1,1
15613,user_15613,1360,73,10,63,May-19,0,1,1
15614,user_15614,3052,139,67,72,May-19,0,1,1
15615,user_15615,400,6,3,3,Apr-19,1,1,0
15616,user_15616,907,42,8,34,May-19,0,1,1
15617,user_15617,1,1,1,0,Nov-18,6,0,0
15618,user_15618,1969,177,11,166,May-19,0,1,1
15619,user_15619,10727,58,0,58,May-19,0,1,1
15620,user_15620,2601,167,17,150,May-19,0,1,1
15622,user_15622,287,15,6,9,May-19,0,1,1
15623,user_15623,798,30,2,28,Apr-19,1,1,0
15624,user_15624,52,16,5,11,Apr-19,1,1,0
15625,user_15625,5638,51,3,48,May-19,0,1,1
15626,user_15626,5499,195,0,195,May-19,0,1,1
15627,user_15627,513,6,2,4,Apr-19,1,1,0
15628,user_15628,2671,87,25,62,May-19,0,1,1
15629,user_15629,3326,45,37,8,May-19,0,1,1
15630,user_15630,1870,71,9,62,May-19,0,1,1
15631,user_15631,14751,404,10,394,May-19,0,1,1
15632,user_15632,1177,29,21,8,Apr-19,1,1,0
15633,user_15633,347,17,2,15,May-19,0,1,1
15634,user_15634,587,29,18,11,Jan-19,4,0,0
15636,user_15636,130,3,1,2,Apr-19,1,1,0
15637,user_15637,81,4,3,1,Jan-19,4,0,0
15639,user_15639,20115,384,5,379,Apr-19,1,1,0
15640,user_15640,413,6,6,0,Dec-18,5,0,0
15641,user_15641,10952,364,15,349,May-19,0,1,1
15642,user_15642,20,2,1,1,Jan-19,4,0,0
15643,user_15643,4479,19,1,18,May-19,0,1,1
15644,user_15644,554,6,6,0,Dec-18,5,0,0
15645,user_15645,145,11,0,11,May-19,0,1,1
15646,user_15646,1964,83,30,53,May-19,0,1,1
15647,user_15647,9,2,2,0,Nov-18,6,0,0
15648,user_15648,4165,269,51,218,May-19,0,1,1
15649,user_15649,2140,97,9,88,May-19,0,1,1
15650,user_15650,4771,47,16,31,Apr-19,1,1,0
15651,user_15651,39273,73,47,26,May-19,0,0,1
15652,user_15652,3057,151,76,75,May-19,0,0,1
15653,user_15653,18,2,2,0,Dec-18,5,0,0
15654,user_15654,3813,46,6,40,May-19,0,1,1
15655,user_15655,155,26,10,16,Apr-19,1,1,0
15656,user_15656,2203,43,16,27,May-19,0,1,1
15657,user_15657,32606,787,169,618,May-19,0,1,1
15658,user_15658,1,1,1,0,Nov-18,6,0,0
15659,user_15659,1671,27,5,22,May-19,0,1,1
15660,user_15660,3871,260,58,202,May-19,0,1,1
15661,user_15661,15563,845,169,676,May-19,0,1,1
15662,user_15662,19466,236,53,183,May-19,0,1,1
15663,user_15663,12,4,4,0,Dec-18,5,0,0
15664,user_15664,60,3,3,0,Nov-18,6,0,0
15665,user_15665,620,17,7,10,Apr-19,1,1,0
15666,user_15666,1185,53,6,47,May-19,0,1,1
15667,user_15667,3290,101,28,73,May-19,0,1,1
15668,user_15668,108,14,6,8,Mar-19,2,0,0
15669,user_15669,744,10,10,0,Dec-18,5,0,0
15670,user_15670,707,34,11,23,May-19,0,1,1
15671,user_15671,161,24,15,9,Mar-19,2,0,0
15672,user_15672,3513,55,13,42,Apr-19,1,1,0
15673,user_15673,27881,214,110,104,May-19,0,1,1
15674,user_15674,1005,78,4,74,May-19,0,0,1
15675,user_15675,5152,552,62,490,May-19,0,1,1
15676,user_15676,464,19,11,8,Apr-19,1,1,0
15677,user_15677,2802,13,3,10,May-19,0,1,1
15678,user_15678,688,27,7,20,Apr-19,1,1,0
15679,user_15679,9821,233,99,134,May-19,0,1,1
15680,user_15680,5775,121,63,58,May-19,0,1,1
15681,user_15681,3659,83,2,81,Apr-19,1,1,0
15682,user_15682,87,37,8,29,Apr-19,1,1,0
15683,user_15683,671,29,6,23,Mar-19,2,0,0
15684,user_15684,21,3,3,0,Dec-18,5,0,0
15685,user_15685,1423,40,4,36,Jan-19,4,0,0
15686,user_15686,17365,498,131,367,May-19,0,1,1
15687,user_15687,21,3,3,0,Nov-18,6,0,0
15688,user_15688,25,6,5,1,Apr-19,1,1,0
15689,user_15689,888,152,20,132,May-19,0,1,1
15690,user_15690,485,22,3,19,May-19,0,1,1
15691,user_15691,802,56,8,48,May-19,0,1,1
15692,user_15692,22975,675,27,648,May-19,0,1,1
15693,user_15693,57,3,3,0,Nov-18,6,0,0
15694,user_15694,19,5,3,2,May-19,0,0,1
15695,user_15695,1176,57,14,43,May-19,0,1,1
15696,user_15696,565,54,21,33,May-19,0,1,1
15697,user_15697,856,31,12,19,Mar-19,2,0,0
15698,user_15698,76,10,4,6,Apr-19,1,1,0
15699,user_15699,3158,141,58,83,May-19,0,1,1
15700,user_15700,392,7,3,4,May-19,0,0,1
15701,user_15701,21589,42,8,34,May-19,0,1,1
15702,user_15702,21,3,3,0,Nov-18,6,0,0
15703,user_15703,1154,52,16,36,May-19,0,1,1
15704,user_15704,86,26,24,2,Jan-19,4,0,0
15706,user_15706,217,27,6,21,Apr-19,1,1,0
15707,user_15707,9526,128,21,107,May-19,0,1,1
15708,user_15708,1481,99,48,51,Apr-19,1,1,0
15709,user_15709,56583,306,129,177,May-19,0,1,1
15710,user_15710,9,2,2,0,Dec-18,5,0,0
15711,user_15711,1217,105,34,71,May-19,0,1,1
15712,user_15712,20,2,1,1,Jan-19,4,0,0
15713,user_15713,89,13,2,11,Apr-19,1,1,0
15714,user_15714,58,8,4,4,Mar-19,2,0,0
15715,user_15715,23266,164,90,74,May-19,0,1,1
15716,user_15716,252,57,26,31,Mar-19,2,0,0
15717,user_15717,25931,58,6,52,Mar-19,2,0,0
15718,user_15718,510,2,1,1,Jan-19,4,0,0
15719,user_15719,8,2,0,2,Apr-19,1,1,0
15720,user_15720,43,5,0,5,Apr-19,1,1,0
15721,user_15721,30,5,5,0,Dec-18,5,0,0
15722,user_15722,634,16,16,0,Nov-18,6,0,0
15723,user_15723,3072,53,10,43,May-19,0,1,1
15724,user_15724,2860,53,23,30,Apr-19,1,1,0
15725,user_15725,7680,505,100,405,May-19,0,1,1
15726,user_15726,388,4,4,0,Nov-18,6,0,0
15727,user_15727,10056,33,14,19,Apr-19,1,1,0
15728,user_15728,13645,354,5,349,May-19,0,1,1
15729,user_15729,3146,38,0,38,May-19,0,1,1
15730,user_15730,9156,149,22,127,May-19,0,1,1
15731,user_15731,1790,28,6,22,Apr-19,1,1,0
15732,user_15732,119,14,5,9,May-19,0,1,1
15733,user_15733,2650,141,34,107,May-19,0,1,1
15734,user_15734,3473,312,47,265,May-19,0,1,1
15735,user_15735,520,9,3,6,May-19,0,0,1
15736,user_15736,558,16,16,0,Dec-18,5,0,0
15737,user_15737,329,7,4,3,Mar-19,2,0,0
15738,user_15738,5163,113,59,54,May-19,0,1,1
15739,user_15739,3182,47,39,8,Feb-19,3,0,0
15740,user_15740,530,41,6,35,Apr-19,1,1,0
15741,user_15741,3,4,4,0,Dec-18,5,0,0
15742,user_15742,2670,20,11,9,Mar-19,2,0,0
15743,user_15743,1155,58,7,51,May-19,0,1,1
15744,user_15744,818,72,3,69,Apr-19,1,1,0
15745,user_15745,26,3,3,0,Dec-18,5,0,0
15746,user_15746,1136,20,17,3,Apr-19,1,1,0
15747,user_15747,1229,65,10,55,May-19,0,1,1
15748,user_15748,9269,64,9,55,Apr-19,1,1,0
15749,user_15749,311,23,2,21,May-19,0,1,1
15750,user_15750,1717,68,42,26,Apr-19,1,1,0
15751,user_15751,30,4,3,1,May-19,0,0,1
15752,user_15752,15,2,2,0,Nov-18,6,0,0
15753,user_15753,6468,56,6,50,May-19,0,1,1
15755,user_15755,301,13,6,7,Feb-19,3,0,0
15756,user_15756,18,3,3,0,Dec-18,5,0,0
15757,user_15757,6864,95,19,76,May-19,0,1,1
15758,user_15758,2124,65,33,32,May-19,0,1,1
15759,user_15759,181,14,10,4,Apr-19,1,1,0
15760,user_15760,9693,280,68,212,May-19,0,1,1
15761,user_15761,2558,432,1,431,May-19,0,1,1
15762,user_15762,1428,69,14,55,May-19,0,1,1
15763,user_15763,2045,34,15,19,May-19,0,1,1
15764,user_15764,283,29,2,27,May-19,0,1,1
15765,user_15765,1417,112,8,104,May-19,0,1,1
15766,user_15766,1414,14,0,14,May-19,0,1,1
15767,user_15767,1996,121,40,81,May-19,0,1,1
15768,user_15768,17,1,1,0,Nov-18,6,0,0
15770,user_15770,428,21,12,9,May-19,0,0,1
15771,user_15771,126,17,5,12,Apr-19,1,1,0
15772,user_15772,18,3,3,0,Dec-18,5,0,0
15773,user_15773,916,42,10,32,Apr-19,1,1,0
15775,user_15775,73,8,3,5,May-19,0,0,1
15776,user_15776,2127,231,57,174,May-19,0,1,1
15777,user_15777,2879,103,7,96,Apr-19,1,1,0
15778,user_15778,15883,365,103,262,May-19,0,1,1
15779,user_15779,3553,466,2,464,May-19,0,1,1
15780,user_15780,1221,13,5,8,Mar-19,2,0,0
15781,user_15781,85,9,8,1,May-19,0,0,1
15782,user_15782,30783,1564,25,1539,May-19,0,1,1
15783,user_15783,26,3,3,0,Dec-18,5,0,0
15784,user_15784,25755,284,95,189,May-19,0,1,1
15785,user_15785,4362,48,6,42,Feb-19,3,0,0
15786,user_15786,2452,25,21,4,Jan-19,4,0,0
15787,user_15787,449,38,1,37,Feb-19,3,0,0
15788,user_15788,14,10,9,1,Apr-19,1,1,0
15789,user_15789,4430,37,9,28,May-19,0,1,1
15790,user_15790,17679,318,39,279,May-19,0,1,1
15791,user_15791,10,2,2,0,Nov-18,6,0,0
15792,user_15792,562,17,17,0,Dec-18,5,0,0
15794,user_15794,4801,33,7,26,May-19,0,1,1
15795,user_15795,2832,229,43,186,May-19,0,1,1
15796,user_15796,1836,70,13,57,Apr-19,1,1,0
15798,user_15798,1660,23,5,18,May-19,0,0,1
15799,user_15799,98774,549,70,479,May-19,0,1,1
15800,user_15800,69,5,2,3,Mar-19,2,0,0
15801,user_15801,7458,80,74,6,May-19,0,0,1
15802,user_15802,69,7,4,3,Feb-19,3,0,0
15803,user_15803,771,27,2,25,May-19,0,1,1
15804,user_15804,355,15,2,13,Apr-19,1,1,0
15805,user_15805,1587,59,37,22,May-19,0,1,1
15806,user_15806,205,19,0,19,Apr-19,1,1,0
15807,user_15807,460,29,9,20,Apr-19,1,1,0
15808,user_15808,174,44,3,41,May-19,0,1,1
15809,user_15809,48,10,7,3,Feb-19,3,0,0
15810,user_15810,977,34,17,17,Apr-19,1,1,0
15811,user_15811,6193,18,2,16,Mar-19,2,0,0
15813,user_15813,86,2,2,0,Nov-18,6,0,0
15814,user_15814,4213,208,187,21,Mar-19,2,0,0
15815,user_15815,814,41,19,22,May-19,0,1,1
15816,user_15816,21,3,3,0,Nov-18,6,0,0
15817,user_15817,390,7,3,4,May-19,0,0,1
15818,user_15818,1361,32,1,31,Mar-19,2,0,0
15819,user_15819,8896,236,54,182,May-19,0,1,1
15820,user_15820,1933,191,8,183,May-19,0,1,1
15821,user_15821,201,25,12,13,May-19,0,1,1
15822,user_15822,4901,57,4,53,May-19,0,1,1
15823,user_15823,1711,4,4,0,Dec-18,5,0,0
15824,user_15824,6952,61,17,44,Apr-19,1,1,0
15825,user_15825,2804,119,3,116,Apr-19,1,1,0
15826,user_15826,54,8,8,0,Nov-18,6,0,0
15827,user_15827,3095,116,46,70,Apr-19,1,1,0
15828,user_15828,2573,29,21,8,Feb-19,3,0,0
15829,user_15829,19812,269,27,242,May-19,0,1,1
15830,user_15830,93,31,8,23,May-19,0,1,1
15831,user_15831,211,4,4,0,Dec-18,5,0,0
15833,user_15833,9082,444,31,413,May-19,0,1,1
15834,user_15834,30,6,3,3,Apr-19,1,1,0
15835,user_15835,1570,16,1,15,Apr-19,1,1,0
15836,user_15836,4402,66,57,9,Mar-19,2,0,0
15837,user_15837,18,4,3,1,Feb-19,3,0,0
15838,user_15838,1119,12,0,12,May-19,0,1,1
15839,user_15839,1827,23,5,18,May-19,0,1,1
15840,user_15840,9,2,2,0,Dec-18,5,0,0
15841,user_15841,298,15,8,7,Feb-19,3,0,0
15842,user_15842,270,24,24,0,Dec-18,5,0,0
15843,user_15843,1358,43,43,0,Dec-18,5,0,0
15844,user_15844,6541,119,6,113,May-19,0,1,1
15845,user_15845,14059,541,96,445,May-19,0,1,1
15846,user_15846,206,13,2,11,Apr-19,1,1,0
15847,user_15847,254,9,0,9,May-19,0,1,1
15848,user_15848,1010,57,16,41,Apr-19,1,1,0
15849,user_15849,2409,16,4,12,May-19,0,1,1
15850,user_15850,4859,63,34,29,Apr-19,1,1,0
15851,user_15851,123,71,50,21,May-19,0,1,1
15852,user_15852,8,3,3,0,Dec-18,5,0,0
15853,user_15853,7411,115,33,82,May-19,0,1,1
15854,user_15854,899,30,10,20,May-19,0,1,1
15855,user_15855,14326,741,114,627,May-19,0,1,1
15856,user_15856,213,12,12,0,Dec-18,5,0,0
15857,user_15857,201772,575,130,445,May-19,0,1,1
15858,user_15858,19,4,3,1,Apr-19,1,1,0
15859,user_15859,5900,272,53,219,May-19,0,1,1
15861,user_15861,318,28,8,20,May-19,0,1,1
15863,user_15863,358,30,27,3,May-19,0,1,1
15865,user_15865,2816,80,5,75,May-19,0,1,1
15866,user_15866,0,1,0,1,Jan-19,4,0,0
15867,user_15867,2992,182,5,177,May-19,0,1,1
15868,user_15868,1913,73,6,67,May-19,0,1,1
15869,user_15869,4080,170,13,157,May-19,0,1,1
15870,user_15870,4208,22,22,0,Dec-18,5,0,0
15871,user_15871,1905,95,64,31,Feb-19,3,0,0
15872,user_15872,166,10,0,10,May-19,0,1,1
15873,user_15873,14,3,3,0,Nov-18,6,0,0
15874,user_15874,147,12,12,0,Dec-18,5,0,0
15875,user_15875,82,6,3,3,Jan-19,4,0,0
15876,user_15876,452,17,1,16,May-19,0,0,1
15877,user_15877,3689,38,2,36,Mar-19,2,0,0
15878,user_15878,44082,887,159,728,May-19,0,1,1
15879,user_15879,9,2,2,0,Nov-18,6,0,0
15880,user_15880,56,4,0,4,Apr-19,1,1,0
15881,user_15881,297,12,8,4,Apr-19,1,1,0
15882,user_15882,32,6,6,0,Nov-18,6,0,0
15883,user_15883,2872,39,17,22,Mar-19,2,0,0
15884,user_15884,2733,69,8,61,May-19,0,1,1
15885,user_15885,2108,34,6,28,Apr-19,1,1,0
15886,user_15886,2225,24,6,18,Apr-19,1,1,0
15887,user_15887,13209,63,25,38,May-19,0,1,1
15888,user_15888,1567,49,7,42,May-19,0,1,1
15889,user_15889,2805,111,105,6,Mar-19,2,0,0
15890,user_15890,422,35,8,27,May-19,0,1,1
15891,user_15891,6676,213,41,172,May-19,0,1,1
15892,user_15892,53,18,11,7,Jan-19,4,0,0
15893,user_15893,3292,99,4,95,Apr-19,1,1,0
15894,user_15894,7484,300,10,290,May-19,0,1,1
15895,user_15895,1453,20,5,15,May-19,0,0,1
15896,user_15896,654,31,16,15,May-19,0,1,1
15898,user_15898,12775,180,3,177,May-19,0,1,1
15899,user_15899,435,31,19,12,May-19,0,1,1
15900,user_15900,499,18,1,17,Mar-19,2,0,0
15901,user_15901,4438,63,10,53,Mar-19,2,0,0
15902,user_15902,809920,242,47,195,May-19,0,1,1
15903,user_15903,16,10,4,6,Mar-19,2,0,0
15904,user_15904,827,24,9,15,Feb-19,3,0,0
15905,user_15905,140,8,2,6,May-19,0,1,1
15906,user_15906,8463,89,9,80,Apr-19,1,1,0
15907,user_15907,4803,113,37,76,May-19,0,1,1
15908,user_15908,813,111,75,36,May-19,0,1,1
15909,user_15909,4,2,2,0,Dec-18,5,0,0
15910,user_15910,6165,166,82,84,May-19,0,1,1
15911,user_15911,4894,52,20,32,May-19,0,1,1
15912,user_15912,296,22,14,8,May-19,0,0,1
15913,user_15913,663,18,18,0,Nov-18,6,0,0
15914,user_15914,1562,35,3,32,Apr-19,1,1,0
15915,user_15915,1483,41,36,5,Apr-19,1,1,0
15917,user_15917,9494,130,19,111,May-19,0,1,1
15918,user_15918,5542,199,74,125,Apr-19,1,1,0
15919,user_15919,31480,78,36,42,May-19,0,1,1
15920,user_15920,714,43,11,32,May-19,0,1,1
15921,user_15921,5193,70,6,64,May-19,0,1,1
15922,user_15922,4087,113,4,109,May-19,0,1,1
15923,user_15923,710,27,15,12,May-19,0,1,1
15924,user_15924,1227,23,12,11,Jan-19,4,0,0
15925,user_15925,1228,19,17,2,May-19,0,0,1
15926,user_15926,16,3,3,0,Nov-18,6,0,0
15927,user_15927,4930,80,11,69,Apr-19,1,1,0
15928,user_15928,1613,41,16,25,Jan-19,4,0,0
15929,user_15929,3757,230,48,182,May-19,0,1,1
15930,user_15930,52,4,2,2,Mar-19,2,0,0
15931,user_15931,13927,40,13,27,Apr-19,1,1,0
15933,user_15933,53,13,9,4,Mar-19,2,0,0
15934,user_15934,36620,894,90,804,May-19,0,1,1
15935,user_15935,1773,80,71,9,Jan-19,4,0,0
15936,user_15936,19970,271,78,193,May-19,0,1,1
15937,user_15937,1052,20,19,1,Jan-19,4,0,0
15938,user_15938,2204,208,5,203,May-19,0,1,1
15939,user_15939,15099,385,1,384,May-19,0,1,1
15940,user_15940,43,1,1,0,Nov-18,6,0,0
15941,user_15941,1847,90,50,40,May-19,0,1,1
15942,user_15942,192,19,7,12,May-19,0,1,1
15943,user_15943,1462,43,24,19,Apr-19,1,1,0
15944,user_15944,7959,201,61,140,May-19,0,1,1
15945,user_15945,11046,869,14,855,May-19,0,1,1
15946,user_15946,330776,2894,516,2378,May-19,0,1,1
15947,user_15947,9,2,1,1,Feb-19,3,0,0
15948,user_15948,39522,2187,471,1716,May-19,0,1,1
15949,user_15949,12,6,3,3,Feb-19,3,0,0
15950,user_15950,388,60,4,56,Apr-19,1,1,0
15952,user_15952,330,22,4,18,Apr-19,1,1,0
15953,user_15953,564,33,13,20,Apr-19,1,1,0
15954,user_15954,18761,118,10,108,May-19,0,1,1
15955,user_15955,12056,81,25,56,May-19,0,1,1
15956,user_15956,1589,42,11,31,May-19,0,1,1
15957,user_15957,131,22,4,18,Mar-19,2,0,0
15958,user_15958,5361,181,17,164,May-19,0,1,1
15959,user_15959,15726,380,137,243,May-19,0,1,1
15960,user_15960,9,2,2,0,Dec-18,5,0,0
15961,user_15961,6458,397,102,295,May-19,0,1,1
15962,user_15962,859,17,7,10,Mar-19,2,0,0
15963,user_15963,492,39,4,35,May-19,0,1,1
15964,user_15964,656,16,16,0,Nov-18,6,0,0
15965,user_15965,6625,88,25,63,May-19,0,1,1
15966,user_15966,7225,305,3,302,May-19,0,1,1
15968,user_15968,140,27,5,22,Mar-19,2,0,0
15969,user_15969,1576,78,25,53,Mar-19,2,0,0
15970,user_15970,2454,32,16,16,Apr-19,1,1,0
15971,user_15971,9,2,2,0,Nov-18,6,0,0
15972,user_15972,24411,330,40,290,May-19,0,1,1
15973,user_15973,1747,75,9,66,May-19,0,1,1
15974,user_15974,2485,22,1,21,May-19,0,1,1
15975,user_15975,11,2,2,0,Nov-18,6,0,0
15976,user_15976,7837,111,35,76,May-19,0,1,1
15977,user_15977,15947,34,22,12,Apr-19,1,1,0
15978,user_15978,876,49,1,48,Apr-19,1,1,0
15979,user_15979,56720,217,45,172,May-19,0,1,1
15980,user_15980,3852,8,2,6,May-19,0,1,1
15981,user_15981,9,2,2,0,Dec-18,5,0,0
15982,user_15982,290,7,5,2,Mar-19,2,0,0
15983,user_15983,7594,117,3,114,May-19,0,1,1
15984,user_15984,8477,500,52,448,May-19,0,1,1
15985,user_15985,1844,88,15,73,May-19,0,1,1
15988,user_15988,466,11,7,4,May-19,0,1,1
15989,user_15989,116,6,3,3,Jan-19,4,0,0
15990,user_15990,55,5,3,2,Apr-19,1,1,0
15991,user_15991,19,3,3,0,Nov-18,6,0,0
15992,user_15992,16,3,3,0,Nov-18,6,0,0
15993,user_15993,3983,57,26,31,May-19,0,1,1
15994,user_15994,244,18,13,5,Feb-19,3,0,0
15995,user_15995,7912,268,47,221,May-19,0,1,1
15996,user_15996,6,4,3,1,Apr-19,1,1,0
15997,user_15997,8373,145,12,133,May-19,0,1,1
15998,user_15998,358,15,6,9,May-19,0,1,1
15999,user_15999,291,9,3,6,Apr-19,1,1,0
16000,user_16000,1794,191,34,157,May-19,0,1,1
16001,user_16001,2138,169,65,104,Apr-19,1,1,0
16002,user_16002,513,52,20,32,May-19,0,0,1
16003,user_16003,21619,237,11,226,May-19,0,1,1
16004,user_16004,3447,89,62,27,Apr-19,1,1,0
16005,user_16005,49,6,2,4,Feb-19,3,0,0
16006,user_16006,626,65,6,59,May-19,0,1,1
16007,user_16007,6847,72,20,52,May-19,0,1,1
16008,user_16008,210,34,17,17,May-19,0,1,1
16009,user_16009,9,2,2,0,Dec-18,5,0,0
16010,user_16010,4792,255,2,253,May-19,0,1,1
16012,user_16012,1760,86,3,83,May-19,0,1,1
16013,user_16013,809,21,5,16,Mar-19,2,0,0
16014,user_16014,21,2,2,0,Nov-18,6,0,0
16015,user_16015,31448,59,4,55,May-19,0,1,1
16016,user_16016,648,33,26,7,Mar-19,2,0,0
16017,user_16017,2762,163,19,144,May-19,0,1,1
16018,user_16018,2089,112,83,29,Feb-19,3,0,0
16019,user_16019,3671,67,21,46,May-19,0,1,1
16020,user_16020,101,13,9,4,May-19,0,1,1
16021,user_16021,20,3,3,0,Dec-18,5,0,0
16022,user_16022,9,2,2,0,Dec-18,5,0,0
16023,user_16023,334,16,16,0,Dec-18,5,0,0
16024,user_16024,623,24,1,23,Apr-19,1,1,0
16025,user_16025,1531,73,3,70,May-19,0,1,1
16026,user_16026,9628,116,19,97,May-19,0,1,1
16027,user_16027,1001,38,19,19,May-19,0,1,1
16028,user_16028,542,35,2,33,Apr-19,1,1,0
16029,user_16029,3,3,2,1,Jan-19,4,0,0
16030,user_16030,1413,44,37,7,May-19,0,0,1
16031,user_16031,8966,240,35,205,May-19,0,1,1
16032,user_16032,2625,95,22,73,Apr-19,1,1,0
16033,user_16033,1339,192,64,128,May-19,0,1,1
16034,user_16034,21,3,2,1,Jan-19,4,0,0
16035,user_16035,1007,38,37,1,Jan-19,4,0,0
16036,user_16036,985,33,12,21,May-19,0,1,1
16037,user_16037,1100,38,6,32,Apr-19,1,1,0
16038,user_16038,692,21,4,17,Feb-19,3,0,0
16039,user_16039,5750,71,29,42,May-19,0,1,1
16040,user_16040,56899,695,200,495,May-19,0,1,1
16041,user_16041,6866,44,34,10,Apr-19,1,1,0
16042,user_16042,7426,372,294,78,May-19,0,1,1
16043,user_16043,225,6,4,2,Apr-19,1,1,0
16044,user_16044,5209,195,48,147,May-19,0,1,1
16045,user_16045,384,35,3,32,Apr-19,1,1,0
16046,user_16046,1085,21,9,12,Mar-19,2,0,0
16047,user_16047,8533,116,13,103,May-19,0,1,1
16048,user_16048,1239,28,28,0,Nov-18,6,0,0
16049,user_16049,1847,66,7,59,May-19,0,1,1
16050,user_16050,33,3,2,1,Jan-19,4,0,0
16051,user_16051,2800,23,4,19,Mar-19,2,0,0
16052,user_16052,1343,30,25,5,Mar-19,2,0,0
16054,user_16054,1086,50,27,23,Apr-19,1,1,0
16055,user_16055,4092,170,51,119,May-19,0,1,1
16057,user_16057,20,6,0,6,May-19,0,0,1
16058,user_16058,502,26,3,23,May-19,0,1,1
16059,user_16059,1,1,1,0,Dec-18,5,0,0
16060,user_16060,1823,29,2,27,May-19,0,1,1
16061,user_16061,19,13,7,6,Feb-19,3,0,0
16062,user_16062,85,9,9,0,Dec-18,5,0,0
16063,user_16063,9781,28,3,25,May-19,0,1,1
16064,user_16064,76,12,12,0,Dec-18,5,0,0
16065,user_16065,1675,39,14,25,May-19,0,1,1
16066,user_16066,1183,92,24,68,May-19,0,1,1
16069,user_16069,95,12,2,10,Mar-19,2,0,0
16070,user_16070,28,10,2,8,Feb-19,3,0,0
16071,user_16071,2493,61,27,34,Apr-19,1,1,0
16072,user_16072,2659,19,10,9,Jan-19,4,0,0
16073,user_16073,2102,29,0,29,May-19,0,1,1
16075,user_16075,735,86,27,59,May-19,0,1,1
16076,user_16076,16392,946,2,944,May-19,0,1,1
16077,user_16077,14,3,3,0,Nov-18,6,0,0
16078,user_16078,201,8,8,0,Dec-18,5,0,0
16079,user_16079,5176,247,71,176,Apr-19,1,1,0
16080,user_16080,7525,215,22,193,May-19,0,1,1
16081,user_16081,137,18,4,14,Mar-19,2,0,0
16082,user_16082,26,4,4,0,Nov-18,6,0,0
16083,user_16083,134,4,0,4,Apr-19,1,1,0
16084,user_16084,545,16,16,0,Dec-18,5,0,0
16085,user_16085,2911,69,23,46,May-19,0,1,1
